lane,time,xloc,yloc,maneuver,muX,muY,sigX,sigY,line_integral_values
-2,1.2,"(41.80642499999999, 42.729274999999916)","(0.799999999999983, 0.8199999999999932)",6,52.629147,8.92816,0.05080446,0.43420395,0.0
-2,1.3,"(42.729274999999916, 43.65362499999992)","(0.8199999999999932, 0.8299999999999841)",6,53.598625,9.017204,0.049690798,0.43002224,0.0
-2,0.0,"(30.12782500000003, 31.03992500000004)","(0.3299999999999841, 0.339999999999975)",1,8.933778,-0.03429755,0.26484036,2.694233,0.0
-2,0.1,"(31.03992500000004, 31.9525000000001)","(0.339999999999975, 0.3599999999999852)",1,10.433577,-0.043397777,0.24313149,2.5103602,0.0
-2,0.2,"(31.9525000000001, 32.86500000000001)","(0.3599999999999852, 0.37999999999999545)",1,11.99822,-0.053195007,0.22461334,2.3488686,0.0
-2,0.3,"(32.86500000000001, 33.777424999999994)","(0.37999999999999545, 0.39999999999997726)",1,13.648257,-0.063795306,0.20783345,2.202998,0.0
-2,0.4,"(33.777424999999994, 34.689800000000105)","(0.39999999999997726, 0.4199999999999875)",1,15.373411,-0.07567971,0.19241765,2.068273,0.0
-2,0.5,"(34.689800000000105, 35.60159999999996)","(0.4199999999999875, 0.4399999999999977)",1,17.167439,-0.08937501,0.17843094,1.9421064,0.0
-2,0.6,"(35.60159999999996, 36.51282500000002)","(0.4399999999999977, 0.44999999999998863)",1,19.032654,-0.10515892,0.16597256,1.8233393,0.0
-2,0.7,"(36.51282500000002, 37.42347500000005)","(0.44999999999998863, 0.46999999999999886)",1,20.973824,-0.12308069,0.15506618,1.7117293,0.0
-2,0.8,"(37.42347500000005, 38.33304999999996)","(0.46999999999999886, 0.4899999999999807)",1,22.99273,-0.14297697,0.14561328,1.6074792,0.0
-2,0.9,"(38.33304999999996, 39.24154999999996)","(0.4899999999999807, 0.5099999999999909)",1,25.082626,-0.16452703,0.13740565,1.5108604,0.0
-2,1.0,"(39.24154999999996, 40.148975000000064)","(0.5099999999999909, 0.5199999999999818)",1,27.228813,-0.1873546,0.13018347,1.4219189,0.0
-2,1.1,"(40.148975000000064, 41.05537499999991)","(0.5199999999999818, 0.539999999999992)",1,29.414715,-0.2111147,0.12369932,1.3402783,0.0
-2,1.2,"(41.05537499999991, 41.961250000000064)","(0.539999999999992, 0.5600000000000023)",1,31.627056,-0.23553535,0.11775939,1.2652959,0.0
-2,1.3,"(41.961250000000064, 42.86660000000006)","(0.5600000000000023, 0.5799999999999841)",1,33.85816,-0.26042193,0.11223012,1.1963058,0.0
-2,1.4,"(42.86660000000006, 43.77144999999996)","(0.5799999999999841, 0.589999999999975)",1,36.106293,-0.28564206,0.10702347,1.1326553,0.0
-2,1.5,"(43.77144999999996, 44.67630000000008)","(0.589999999999975, 0.6099999999999852)",1,38.374012,-0.311107,0.10208278,1.0737151,0.0
-2,1.6,"(44.67630000000008, 45.580650000000105)","(0.6099999999999852, 0.6199999999999761)",1,40.666477,-0.33675918,0.09737189,1.0189191,0.0
-2,1.7,"(45.580650000000105, 46.484500000000025)","(0.6199999999999761, 0.6399999999999864)",1,42.99062,-0.36256507,0.09286634,0.96777576,4.333839011851205e-173
-2,1.8,"(46.484500000000025, 47.388374999999996)","(0.6399999999999864, 0.6599999999999966)",1,45.354397,-0.38850966,0.088548884,0.9198698,2.7775341441675257e-39
-2,1.9,"(47.388374999999996, 48.29227500000002)","(0.6599999999999966, 0.6699999999999875)",1,47.76636,-0.41459247,0.08440711,0.87486047,0.01741795000076611
-2,2.0,"(48.29227500000002, 49.19617500000004)","(0.6699999999999875, 0.6899999999999977)",1,50.23524,-0.4408261,0.08043203,0.83247155,2.4959332978884284e-40
-2,2.1,"(49.19617500000004, 50.10007500000006)","(0.6899999999999977, 0.6999999999999886)",1,52.76958,-0.46723524,0.07661736,0.7924737,3.218808003362618e-268
-2,2.2,"(50.10007500000006, 51.00347499999998)","(0.6999999999999886, 0.7099999999999795)",1,55.377434,-0.4938554,0.07295936,0.75465405,0.0
-2,2.3,"(51.00347499999998, 51.906375000000025)","(0.7099999999999795, 0.7299999999999898)",1,58.066025,-0.5207326,0.06945511,0.71877104,0.0
-2,2.4,"(51.906375000000025, 52.80927500000007)","(0.7299999999999898, 0.7399999999999807)",1,60.841976,-0.5479245,0.066102736,0.68453383,0.0
-2,2.5,"(52.80927500000007, 53.71164999999996)","(0.7399999999999807, 0.75)",1,63.709995,-0.57550806,0.06290306,0.65164405,0.0
-2,2.6,"(53.71164999999996, 54.61349999999993)","(0.75, 0.7599999999999909)",1,66.66856,-0.60358095,0.059862997,0.61988026,0.0
-2,2.7,"(54.61349999999993, 55.514850000000024)","(0.7599999999999909, 0.7699999999999818)",1,69.7085,-0.6322514,0.05699948,0.589156,0.0
-2,2.8,"(55.514850000000024, 56.415700000000015)","(0.7699999999999818, 0.7800000000000011)",1,72.813515,-0.6615954,0.0543378,0.5595583,0.0
-2,2.9,"(56.415700000000015, 57.31602500000008)","(0.7800000000000011, 0.789999999999992)",1,75.959755,-0.69160914,0.05190088,0.53134364,0.0
-2,3.0,"(57.31602500000008, 58.215824999999995)","(0.789999999999992, 0.799999999999983)",1,79.1205,-0.72218084,0.049702268,0.50485516,0.0
-2,3.1,"(58.215824999999995, 59.115125000000035)","(0.799999999999983, 0.8100000000000023)",1,82.27478,-0.7531021,0.047738936,0.4804023,0.0
-2,3.2,"(59.115125000000035, 60.01392499999997)","(0.8100000000000023, 0.8100000000000023)",1,85.41398,-0.78410745,0.045985214,0.45814106,0.0
-2,3.3,"(60.01392499999997, 60.912225000000035)","(0.8100000000000023, 0.8199999999999932)",1,88.54159,-0.81492287,0.04440121,0.4380465,0.0
-2,3.4,"(60.912225000000035, 61.809999999999945)","(0.8199999999999932, 0.8299999999999841)",1,91.66749,-0.845304,0.04294575,0.41997558,0.0
-2,3.5,"(61.809999999999945, 62.70724999999993)","(0.8299999999999841, 0.839999999999975)",1,94.80328,-0.8750587,0.04158498,0.40373963,0.0
-2,3.6,"(62.70724999999993, 63.60402500000009)","(0.839999999999975, 0.839999999999975)",1,97.95974,-0.9040604,0.040295694,0.38914824,0.0
-2,3.7,"(63.60402500000009, 64.50082500000008)","(0.839999999999975, 0.8499999999999943)",1,101.14584,-0.932248,0.039063264,0.3760269,0.0
-2,3.8,"(64.50082500000008, 65.39712499999996)","(0.8499999999999943, 0.8599999999999852)",1,104.36805,-0.9596187,0.03788052,0.3642235,0.0
-2,3.9,"(65.39712499999996, 66.29292499999997)","(0.8599999999999852, 0.8599999999999852)",1,107.62878,-0.98621786,0.036745567,0.35360885,0.0
-2,4.0,"(66.29292499999997, 67.18875000000003)","(0.8599999999999852, 0.8699999999999761)",1,110.92476,-1.0121263,0.03566147,0.3440744,0.0
-2,4.1,"(67.18875000000003, 68.08459999999991)","(0.8699999999999761, 0.8799999999999955)",1,114.243935,-1.0374498,0.03463514,0.33552665,0.0
-2,4.2,"(68.08459999999991, 68.98047500000007)","(0.8799999999999955, 0.8799999999999955)",1,117.56301,-1.0623002,0.033677433,0.32787696,0.0
-2,0.0,"(30.12782500000003, 31.03992500000004)","(0.3299999999999841, 0.339999999999975)",2,11.4788685,-1.5003195,0.1882037,0.53119826,0.0
-2,0.1,"(31.03992500000004, 31.9525000000001)","(0.339999999999975, 0.3599999999999852)",2,13.63955,-1.91972,0.16775073,0.47361153,0.0
-2,0.2,"(31.9525000000001, 32.86500000000001)","(0.3599999999999852, 0.37999999999999545)",2,15.849551,-2.3851619,0.15001531,0.43383315,0.0
-2,0.3,"(32.86500000000001, 33.777424999999994)","(0.37999999999999545, 0.39999999999997726)",2,18.240044,-2.8855405,0.13443877,0.40505075,0.0
-2,0.4,"(33.777424999999994, 34.689800000000105)","(0.39999999999997726, 0.4199999999999875)",2,20.945065,-3.410488,0.12099562,0.37994245,0.0
-2,0.5,"(34.689800000000105, 35.60159999999996)","(0.4199999999999875, 0.4399999999999977)",2,23.885727,-3.9523158,0.109891295,0.3577033,0.0
-2,0.6,"(35.60159999999996, 36.51282500000002)","(0.4399999999999977, 0.44999999999998863)",2,26.953598,-4.502244,0.10078553,0.3396151,0.0
-2,0.7,"(36.51282500000002, 37.42347500000005)","(0.44999999999998863, 0.46999999999999886)",2,30.062775,-5.053033,0.093048096,0.32599685,0.0
-2,0.8,"(37.42347500000005, 38.33304999999996)","(0.46999999999999886, 0.4899999999999807)",2,33.170204,-5.6008906,0.08621663,0.31619945,0.0
-2,0.9,"(38.33304999999996, 39.24154999999996)","(0.4899999999999807, 0.5099999999999909)",2,36.268875,-6.1440563,0.08010982,0.30940858,5.448179593579406e-248
-2,1.0,"(39.24154999999996, 40.148975000000064)","(0.5099999999999909, 0.5199999999999818)",2,39.373222,-6.6808577,0.074703164,0.30507588,6.403041295177578e-123
-2,1.1,"(40.148975000000064, 41.05537499999991)","(0.5199999999999818, 0.539999999999992)",2,42.50175,-7.208803,0.06999553,0.30297077,1.0275719031682777e-238
-2,1.2,"(41.05537499999991, 41.961250000000064)","(0.539999999999992, 0.5600000000000023)",2,45.665062,-7.724555,0.06593842,0.30305114,0.0
-2,1.3,"(41.961250000000064, 42.86660000000006)","(0.5600000000000023, 0.5799999999999841)",2,48.86455,-8.22436,0.062426817,0.30525327,0.0
-2,1.4,"(42.86660000000006, 43.77144999999996)","(0.5799999999999841, 0.589999999999975)",2,52.09776,-8.704571,0.059329968,0.30934706,0.0
-2,1.5,"(43.77144999999996, 44.67630000000008)","(0.589999999999975, 0.6099999999999852)",2,55.362133,-9.16185,0.056527674,0.3149562,0.0
-2,1.6,"(44.67630000000008, 45.580650000000105)","(0.6099999999999852, 0.6199999999999761)",2,58.655727,-9.593059,0.05392701,0.3216524,0.0
-2,1.7,"(45.580650000000105, 46.484500000000025)","(0.6199999999999761, 0.6399999999999864)",2,61.979122,-9.995278,0.05145966,0.32898253,0.0
-2,1.8,"(46.484500000000025, 47.388374999999996)","(0.6399999999999864, 0.6599999999999966)",2,65.33837,-10.366156,0.04907362,0.33644402,0.0
-2,1.9,"(47.388374999999996, 48.29227500000002)","(0.6599999999999966, 0.6699999999999875)",2,68.74614,-10.704443,0.046731498,0.34350622,0.0
-2,2.0,"(48.29227500000002, 49.19617500000004)","(0.6699999999999875, 0.6899999999999977)",2,72.21891,-11.010274,0.04441403,0.34968916,0.0
-2,2.1,"(49.19617500000004, 50.10007500000006)","(0.6899999999999977, 0.6999999999999886)",2,75.77123,-11.285167,0.042122293,0.35461348,0.0
-2,2.2,"(50.10007500000006, 51.00347499999998)","(0.6999999999999886, 0.7099999999999795)",2,79.40881,-11.531912,0.03987476,0.35797328,0.0
-2,2.3,"(51.00347499999998, 51.906375000000025)","(0.7099999999999795, 0.7299999999999898)",2,83.1238,-11.754315,0.03770111,0.35947248,0.0
-2,2.4,"(51.906375000000025, 52.80927500000007)","(0.7299999999999898, 0.7399999999999807)",2,86.89469,-11.956741,0.03563492,0.35880417,0.0
-2,2.5,"(52.80927500000007, 53.71164999999996)","(0.7399999999999807, 0.75)",2,90.69135,-12.143373,0.03370677,0.35572532,0.0
-2,2.6,"(53.71164999999996, 54.61349999999993)","(0.75, 0.7599999999999909)",2,94.481735,-12.317344,0.031940132,0.350206,0.0
-2,2.7,"(54.61349999999993, 55.514850000000024)","(0.7599999999999909, 0.7699999999999818)",2,98.2353,-12.480264,0.030349454,0.3425575,0.0
-2,2.8,"(55.514850000000024, 56.415700000000015)","(0.7699999999999818, 0.7800000000000011)",2,101.92292,-12.632356,0.02894018,0.33342347,0.0
-2,2.9,"(56.415700000000015, 57.31602500000008)","(0.7800000000000011, 0.789999999999992)",2,105.51835,-12.773187,0.027708912,0.32360685,0.0
-2,3.0,"(57.31602500000008, 58.215824999999995)","(0.789999999999992, 0.799999999999983)",2,109.003365,-12.902433,0.026644548,0.31385767,0.0
-2,3.1,"(58.215824999999995, 59.115125000000035)","(0.799999999999983, 0.8100000000000023)",2,112.37446,-13.020374,0.025729854,0.30475283,0.0
-2,3.2,"(59.115125000000035, 60.01392499999997)","(0.8100000000000023, 0.8100000000000023)",2,115.64843,-13.127932,0.024942938,0.29668027,0.0
-2,3.3,"(60.01392499999997, 60.912225000000035)","(0.8100000000000023, 0.8199999999999932)",2,118.86404,-13.226511,0.024258923,0.28988302,0.0
-2,3.4,"(60.912225000000035, 61.809999999999945)","(0.8199999999999932, 0.8299999999999841)",2,122.0789,-13.317736,0.02365119,0.28451493,0.0
-2,3.5,"(61.809999999999945, 62.70724999999993)","(0.8299999999999841, 0.839999999999975)",2,125.35793,-13.403149,0.023093056,0.28068104,0.0
-2,3.6,"(62.70724999999993, 63.60402500000009)","(0.839999999999975, 0.839999999999975)",2,128.74553,-13.48388,0.022561548,0.27841303,0.0
-2,3.7,"(63.60402500000009, 64.50082500000008)","(0.839999999999975, 0.8499999999999943)",2,132.21983,-13.560148,0.02204406,0.2775003,0.0
-2,3.8,"(64.50082500000008, 65.39712499999996)","(0.8499999999999943, 0.8599999999999852)",2,135.68112,-13.630985,0.021544985,0.27719548,0.0
-2,3.9,"(65.39712499999996, 66.29292499999997)","(0.8599999999999852, 0.8599999999999852)",2,139.06735,-13.695,0.021079341,0.2762556,0.0
-2,4.0,"(66.29292499999997, 67.18875000000003)","(0.8599999999999852, 0.8699999999999761)",2,142.68767,-13.751414,0.020634655,0.27337837,0.0
-2,4.1,"(67.18875000000003, 68.08459999999991)","(0.8699999999999761, 0.8799999999999955)",2,148.04675,-13.798851,0.020096628,0.26557016,0.0
-2,4.2,"(68.08459999999991, 68.98047500000007)","(0.8799999999999955, 0.8799999999999955)",2,155.15498,-13.837038,0.019608721,0.25010931,0.0
-2,0.0,"(30.12782500000003, 31.03992500000004)","(0.3299999999999841, 0.339999999999975)",3,14.678224,1.8129394,0.17551027,0.7215899,0.0
-2,0.1,"(31.03992500000004, 31.9525000000001)","(0.339999999999975, 0.3599999999999852)",3,17.155764,2.1885247,0.15817903,0.6667525,0.0
-2,0.2,"(31.9525000000001, 32.86500000000001)","(0.3599999999999852, 0.37999999999999545)",3,19.835655,2.5982542,0.14231057,0.6161326,0.0
-2,0.3,"(32.86500000000001, 33.777424999999994)","(0.37999999999999545, 0.39999999999997726)",3,22.726883,3.0464807,0.12779337,0.5687865,0.0
-2,0.4,"(33.777424999999994, 34.689800000000105)","(0.39999999999997726, 0.4199999999999875)",3,25.845913,3.5356522,0.11454832,0.5247885,0.0
-2,0.5,"(34.689800000000105, 35.60159999999996)","(0.4199999999999875, 0.4399999999999977)",3,29.237015,4.0649056,0.10248491,0.48466086,0.0
-2,0.6,"(35.60159999999996, 36.51282500000002)","(0.4399999999999977, 0.44999999999998863)",3,32.940636,4.6290483,0.09151241,0.44921973,1.8083152358610806e-206
-2,0.7,"(36.51282500000002, 37.42347500000005)","(0.44999999999998863, 0.46999999999999886)",3,36.93277,5.218499,0.08155245,0.4194851,4.000669985417213e-30
-2,0.8,"(37.42347500000005, 38.33304999999996)","(0.46999999999999886, 0.4899999999999807)",3,41.165123,5.818616,0.07256103,0.39600414,0.0
-2,0.9,"(38.33304999999996, 39.24154999999996)","(0.4899999999999807, 0.5099999999999909)",3,45.591263,6.409337,0.06467569,0.37829807,0.0
-2,1.0,"(39.24154999999996, 40.148975000000064)","(0.5099999999999909, 0.5199999999999818)",3,50.18928,6.9690886,0.058038734,0.36486658,0.0
-2,1.1,"(40.148975000000064, 41.05537499999991)","(0.5199999999999818, 0.539999999999992)",3,54.917492,7.481335,0.052583028,0.35398567,0.0
-2,1.2,"(41.05537499999991, 41.961250000000064)","(0.539999999999992, 0.5600000000000023)",3,59.70863,7.9375196,0.048150793,0.34456673,0.0
-2,1.3,"(41.961250000000064, 42.86660000000006)","(0.5600000000000023, 0.5799999999999841)",3,64.51389,8.335362,0.044547155,0.33606067,0.0
-2,1.4,"(42.86660000000006, 43.77144999999996)","(0.5799999999999841, 0.589999999999975)",3,69.32642,8.676661,0.041558564,0.32810038,0.0
-2,1.5,"(43.77144999999996, 44.67630000000008)","(0.589999999999975, 0.6099999999999852)",3,74.177376,8.965987,0.039001882,0.32038885,0.0
-2,1.6,"(44.67630000000008, 45.580650000000105)","(0.6099999999999852, 0.6199999999999761)",3,79.092995,9.209638,0.036741126,0.31273353,0.0
-2,1.7,"(45.580650000000105, 46.484500000000025)","(0.6199999999999761, 0.6399999999999864)",3,84.066765,9.41459,0.034711014,0.30512884,0.0
-2,1.8,"(46.484500000000025, 47.388374999999996)","(0.6399999999999864, 0.6599999999999966)",3,89.08222,9.587736,0.032879576,0.29766393,0.0
-2,1.9,"(47.388374999999996, 48.29227500000002)","(0.6599999999999966, 0.6699999999999875)",3,94.109276,9.735496,0.03122578,0.2904007,0.0
-2,2.0,"(48.29227500000002, 49.19617500000004)","(0.6699999999999875, 0.6899999999999977)",3,99.10522,9.863572,0.029748637,0.28336665,0.0
-2,2.1,"(49.19617500000004, 50.10007500000006)","(0.6899999999999977, 0.6999999999999886)",3,104.021065,9.97682,0.028445037,0.27654767,0.0
-2,2.2,"(50.10007500000006, 51.00347499999998)","(0.6999999999999886, 0.7099999999999795)",3,108.810196,10.079148,0.027310673,0.26991016,0.0
-2,2.3,"(51.00347499999998, 51.906375000000025)","(0.7099999999999795, 0.7299999999999898)",3,113.43351,10.173444,0.02632479,0.2634091,0.0
-2,2.4,"(51.906375000000025, 52.80927500000007)","(0.7299999999999898, 0.7399999999999807)",3,117.87206,10.261548,0.025457742,0.25700456,0.0
-2,2.5,"(52.80927500000007, 53.71164999999996)","(0.7399999999999807, 0.75)",3,122.200264,10.3443365,0.024666244,0.25057817,0.0
-2,2.6,"(53.71164999999996, 54.61349999999993)","(0.75, 0.7599999999999909)",3,127.00344,10.42253,0.02388361,0.24341482,0.0
-2,2.7,"(54.61349999999993, 55.514850000000024)","(0.7599999999999909, 0.7699999999999818)",3,133.98158,10.498278,0.023095017,0.23340923,0.0
-2,2.8,"(55.514850000000024, 56.415700000000015)","(0.7699999999999818, 0.7800000000000011)",3,141.90309,10.570659,0.022861915,0.22167942,0.0
-2,2.9,"(56.415700000000015, 57.31602500000008)","(0.7800000000000011, 0.789999999999992)",3,149.04291,10.634543,0.02237847,0.21036033,0.0
-2,3.0,"(57.31602500000008, 58.215824999999995)","(0.789999999999992, 0.799999999999983)",3,156.81137,10.68797,0.021087857,0.19892994,0.0
-2,3.1,"(58.215824999999995, 59.115125000000035)","(0.799999999999983, 0.8100000000000023)",3,163.79863,10.71138,0.019420931,0.18618862,0.0
-2,3.2,"(59.115125000000035, 60.01392499999997)","(0.8100000000000023, 0.8100000000000023)",3,169.37798,10.710724,0.017137237,0.17334516,0.0
-2,3.3,"(60.01392499999997, 60.912225000000035)","(0.8100000000000023, 0.8199999999999932)",3,173.87216,10.699542,0.014946608,0.16278413,0.0
-2,3.4,"(60.912225000000035, 61.809999999999945)","(0.8199999999999932, 0.8299999999999841)",3,177.69875,10.683581,0.013131921,0.15384991,0.0
-2,3.5,"(61.809999999999945, 62.70724999999993)","(0.8299999999999841, 0.839999999999975)",3,181.16103,10.666059,0.011673336,0.14582315,0.0
-2,3.6,"(62.70724999999993, 63.60402500000009)","(0.839999999999975, 0.839999999999975)",3,184.56808,10.648342,0.010529338,0.13848862,0.0
-2,3.7,"(63.60402500000009, 64.50082500000008)","(0.839999999999975, 0.8499999999999943)",3,188.27928,10.63076,0.009688894,0.13204788,0.0
-2,3.8,"(64.50082500000008, 65.39712499999996)","(0.8499999999999943, 0.8599999999999852)",3,192.58035,10.61462,0.009079739,0.12685497,0.0
-2,3.9,"(65.39712499999996, 66.29292499999997)","(0.8599999999999852, 0.8599999999999852)",3,197.47615,10.601844,0.008585915,0.12313352,0.0
-2,4.0,"(66.29292499999997, 67.18875000000003)","(0.8599999999999852, 0.8699999999999761)",3,202.63075,10.59202,0.008155405,0.12091787,0.0
-2,4.1,"(67.18875000000003, 68.08459999999991)","(0.8699999999999761, 0.8799999999999955)",3,207.72914,10.584039,0.0077770413,0.1197478,0.0
-2,4.2,"(68.08459999999991, 68.98047500000007)","(0.8799999999999955, 0.8799999999999955)",3,212.74294,10.577582,0.0074394024,0.119008906,0.0
-2,0.0,"(30.12782500000003, 31.03992500000004)","(0.3299999999999841, 0.339999999999975)",4,6.3790045,-0.023442648,0.264878,2.971656,0.0
-2,0.1,"(31.03992500000004, 31.9525000000001)","(0.339999999999975, 0.3599999999999852)",4,7.3014064,-0.029127233,0.23570652,2.7744062,0.0
-2,0.2,"(31.9525000000001, 32.86500000000001)","(0.3599999999999852, 0.37999999999999545)",4,8.235355,-0.034088247,0.21383868,2.6065264,0.0
-2,0.3,"(32.86500000000001, 33.777424999999994)","(0.37999999999999545, 0.39999999999997726)",4,9.163502,-0.038647458,0.19642197,2.4594822,0.0
-2,0.4,"(33.777424999999994, 34.689800000000105)","(0.39999999999997726, 0.4199999999999875)",4,10.079631,-0.043263786,0.1819808,2.3277416,0.0
-2,0.5,"(34.689800000000105, 35.60159999999996)","(0.4199999999999875, 0.4399999999999977)",4,10.984013,-0.048252456,0.16974252,2.2079027,0.0
-2,0.6,"(35.60159999999996, 36.51282500000002)","(0.4399999999999977, 0.44999999999998863)",4,11.877177,-0.053807355,0.1592806,2.098299,0.0
-2,0.7,"(36.51282500000002, 37.42347500000005)","(0.44999999999998863, 0.46999999999999886)",4,12.759244,-0.06004625,0.1503345,1.9982051,0.0
-2,0.8,"(37.42347500000005, 38.33304999999996)","(0.46999999999999886, 0.4899999999999807)",4,13.627046,-0.067024015,0.14271204,1.9073476,0.0
-2,0.9,"(38.33304999999996, 39.24154999999996)","(0.4899999999999807, 0.5099999999999909)",4,14.475086,-0.074748896,0.13623689,1.8253993,0.0
-2,1.0,"(39.24154999999996, 40.148975000000064)","(0.5099999999999909, 0.5199999999999818)",4,15.296105,-0.08319721,0.13073812,1.7518415,0.0
-2,1.1,"(40.148975000000064, 41.05537499999991)","(0.5199999999999818, 0.539999999999992)",4,16.08219,-0.09233343,0.1260554,1.6860089,0.0
-2,1.2,"(41.05537499999991, 41.961250000000064)","(0.539999999999992, 0.5600000000000023)",4,16.82637,-0.10212364,0.122046895,1.6271588,0.0
-2,1.3,"(41.961250000000064, 42.86660000000006)","(0.5600000000000023, 0.5799999999999841)",4,17.523594,-0.11254134,0.118593246,1.5745413,0.0
-2,1.4,"(42.86660000000006, 43.77144999999996)","(0.5799999999999841, 0.589999999999975)",4,18.171177,-0.123567544,0.11559689,1.5274396,0.0
-2,1.5,"(43.77144999999996, 44.67630000000008)","(0.589999999999975, 0.6099999999999852)",4,18.768652,-0.1351879,0.11297917,1.485191,0.0
-2,1.6,"(44.67630000000008, 45.580650000000105)","(0.6099999999999852, 0.6199999999999761)",4,19.317398,-0.14738974,0.11067661,1.4471925,0.0
-2,1.7,"(45.580650000000105, 46.484500000000025)","(0.6199999999999761, 0.6399999999999864)",4,19.820122,-0.16016054,0.10863744,1.4129018,0.0
-2,1.8,"(46.484500000000025, 47.388374999999996)","(0.6399999999999864, 0.6599999999999966)",4,20.28041,-0.17348543,0.10681946,1.3818324,0.0
-2,1.9,"(47.388374999999996, 48.29227500000002)","(0.6599999999999966, 0.6699999999999875)",4,20.702408,-0.18734863,0.105187625,1.3535519,0.0
-2,2.0,"(48.29227500000002, 49.19617500000004)","(0.6699999999999875, 0.6899999999999977)",4,21.09058,-0.20173186,0.103712946,1.3276749,0.0
-2,2.1,"(49.19617500000004, 50.10007500000006)","(0.6899999999999977, 0.6999999999999886)",4,21.449535,-0.21661589,0.10237111,1.3038595,0.0
-2,2.2,"(50.10007500000006, 51.00347499999998)","(0.6999999999999886, 0.7099999999999795)",4,21.784012,-0.23198017,0.101141766,1.281801,0.0
-2,2.3,"(51.00347499999998, 51.906375000000025)","(0.7099999999999795, 0.7299999999999898)",4,22.098774,-0.24780306,0.10000772,1.2612301,0.0
-2,2.4,"(51.906375000000025, 52.80927500000007)","(0.7299999999999898, 0.7399999999999807)",4,22.398739,-0.26406282,0.09895427,1.2419053,0.0
-2,2.5,"(52.80927500000007, 53.71164999999996)","(0.7399999999999807, 0.75)",4,22.688877,-0.28073648,0.097968556,1.2236129,0.0
-2,2.6,"(53.71164999999996, 54.61349999999993)","(0.75, 0.7599999999999909)",4,22.974354,-0.2978008,0.09703909,1.2061602,0.0
-2,2.7,"(54.61349999999993, 55.514850000000024)","(0.7599999999999909, 0.7699999999999818)",4,23.260471,-0.31523183,0.0961553,1.1893759,0.0
-2,2.8,"(55.514850000000024, 56.415700000000015)","(0.7699999999999818, 0.7800000000000011)",4,23.55272,-0.333005,0.095307164,1.1731062,0.0
-2,2.9,"(56.415700000000015, 57.31602500000008)","(0.7800000000000011, 0.789999999999992)",4,23.85672,-0.35109463,0.094484754,1.1572149,0.0
-2,3.0,"(57.31602500000008, 58.215824999999995)","(0.789999999999992, 0.799999999999983)",4,24.178196,-0.36947522,0.09367815,1.1415817,0.0
-2,3.1,"(58.215824999999995, 59.115125000000035)","(0.799999999999983, 0.8100000000000023)",4,24.5229,-0.3881207,0.09287719,1.1261009,0.0
-2,3.2,"(59.115125000000035, 60.01392499999997)","(0.8100000000000023, 0.8100000000000023)",4,24.896545,-0.40700525,0.092071705,1.1106817,0.0
-2,3.3,"(60.01392499999997, 60.912225000000035)","(0.8100000000000023, 0.8199999999999932)",4,25.304668,-0.42610303,0.091251515,1.0952475,0.0
-2,3.4,"(60.912225000000035, 61.809999999999945)","(0.8199999999999932, 0.8299999999999841)",4,25.752571,-0.44538948,0.09040655,1.0797367,0.0
-2,3.5,"(61.809999999999945, 62.70724999999993)","(0.8299999999999841, 0.839999999999975)",4,26.245213,-0.46484086,0.08952754,1.064101,0.0
-2,3.6,"(62.70724999999993, 63.60402500000009)","(0.839999999999975, 0.839999999999975)",4,26.787117,-0.48443463,0.08860624,1.0483067,0.0
-2,3.7,"(63.60402500000009, 64.50082500000008)","(0.839999999999975, 0.8499999999999943)",4,27.382286,-0.50414926,0.087635584,1.0323339,0.0
-2,3.8,"(64.50082500000008, 65.39712499999996)","(0.8499999999999943, 0.8599999999999852)",4,28.034164,-0.52396494,0.086610466,1.016176,0.0
-2,3.9,"(65.39712499999996, 66.29292499999997)","(0.8599999999999852, 0.8599999999999852)",4,28.745659,-0.5438635,0.085527696,0.9998393,0.0
-2,4.0,"(66.29292499999997, 67.18875000000003)","(0.8599999999999852, 0.8699999999999761)",4,29.51899,-0.56382906,0.0843861,0.98334056,0.0
-2,4.1,"(67.18875000000003, 68.08459999999991)","(0.8699999999999761, 0.8799999999999955)",4,30.35582,-0.5838474,0.08318687,0.9667073,0.0
-2,4.2,"(68.08459999999991, 68.98047500000007)","(0.8799999999999955, 0.8799999999999955)",4,31.257175,-0.6039083,0.081933156,0.94997406,0.0
-2,0.0,"(30.12782500000003, 31.03992500000004)","(0.3299999999999841, 0.339999999999975)",5,7.3682013,-1.1555911,0.20444433,0.6101345,0.0
-2,0.1,"(31.03992500000004, 31.9525000000001)","(0.339999999999975, 0.3599999999999852)",5,8.542352,-1.466571,0.18070497,0.5426061,0.0
-2,0.2,"(31.9525000000001, 32.86500000000001)","(0.3599999999999852, 0.37999999999999545)",5,9.649932,-1.8065044,0.16203906,0.49985114,0.0
-2,0.3,"(32.86500000000001, 33.777424999999994)","(0.37999999999999545, 0.39999999999997726)",5,10.8743515,-2.1619902,0.14659706,0.46967047,0.0
-2,0.4,"(33.777424999999994, 34.689800000000105)","(0.39999999999997726, 0.4199999999999875)",5,12.296799,-2.5247831,0.1336612,0.44326222,0.0
-2,0.5,"(34.689800000000105, 35.60159999999996)","(0.4199999999999875, 0.4399999999999977)",5,13.876243,-2.8904405,0.12303319,0.4189923,0.0
